Date,City,Petrol_Price,Diesel_Price
2021-08-17,Delhi,101.84,89.87
2021-08-17,Kolkata,102.08,93.02
2021-08-17,Mumbai,107.83,97.45
2021-08-16,Chennai,99.47,94.39
2021-08-16,Delhi,101.84,89.87
2021-08-16,Kolkata,102.08,93.02
2021-08-16,Mumbai,107.83,97.45
2021-08-15,Chennai,99.47,94.39
2021-08-15,Delhi,101.84,89.87
2021-08-15,Kolkata,102.08,93.02
2021-08-15,Mumbai,107.83,97.45
2021-08-14,Chennai,99.47,94.39
2021-08-14,Delhi,101.84,89.87
2021-08-14,Kolkata,102.08,93.02
2021-08-14,Mumbai,107.83,97.45
2021-08-13,Chennai,102.49,94.39
2021-08-13,Delhi,101.84,89.87
2021-08-13,Kolkata,102.08,93.02
2021-08-13,Mumbai,107.83,97.45
2021-08-12,Chennai,102.49,94.39
2021-08-12,Delhi,101.84,89.87
2021-08-12,Kolkata,102.08,93.02
2021-08-12,Mumbai,107.83,97.45
2021-08-11,Chennai,102.49,94.39
2021-08-11,Delhi,101.84,89.87
2021-08-11,Kolkata,102.08,93.02
2021-08-11,Mumbai,107.83,97.45
2021-08-10,Chennai,102.49,94.39
2021-08-10,Delhi,101.84,89.87
2021-08-10,Kolkata,102.08,93.02
2021-08-10,Mumbai,107.83,97.45
2021-08-09,Chennai,102.49,94.39
2021-08-09,Delhi,101.84,89.87
2021-08-09,Kolkata,102.08,93.02
2021-08-09,Mumbai,107.83,97.45
2021-08-08,Chennai,102.49,94.39
2021-08-08,Delhi,101.84,89.87
2021-08-08,Kolkata,102.08,93.02
2021-08-08,Mumbai,107.83,97.45
2021-08-07,Chennai,102.49,94.39
2021-08-07,Delhi,101.84,89.87
2021-08-07,Kolkata,102.08,93.02
2021-08-07,Mumbai,107.83,97.45
2021-08-06,Chennai,102.49,94.39
2021-08-06,Delhi,101.84,89.87
2021-08-06,Kolkata,102.08,93.02
2021-08-06,Mumbai,107.83,97.45
2021-08-05,Chennai,102.49,94.39
2021-08-05,Delhi,101.84,89.87
2021-08-05,Kolkata,102.08,93.02
2021-08-05,Mumbai,107.83,97.45
2021-08-04,Chennai,102.49,94.39
2021-08-04,Delhi,101.84,89.87
2021-08-04,Kolkata,102.08,93.02
2021-08-04,Mumbai,107.83,97.45
2021-08-03,Chennai,102.49,94.39
2021-08-03,Delhi,101.84,89.87
2021-08-03,Kolkata,102.08,93.02
2021-08-03,Mumbai,107.83,97.45
2021-08-02,Chennai,102.49,94.39
2021-08-02,Delhi,101.84,89.87
2021-08-02,Kolkata,102.08,93.02
2021-08-02,Mumbai,107.83,97.45
2021-08-01,Chennai,102.49,94.39
2021-08-01,Delhi,101.84,89.87
2021-08-01,Kolkata,102.08,93.02
2021-08-01,Mumbai,107.83,97.45
2021-07-31,Chennai,102.49,94.39
2021-07-31,Delhi,101.84,89.87
2021-07-31,Kolkata,102.08,93.02
2021-07-31,Mumbai,107.83,97.45
2021-07-30,Chennai,102.49,94.39
2021-07-30,Delhi,101.84,89.87
2021-07-30,Kolkata,102.08,93.02
2021-07-30,Mumbai,107.83,97.45
2021-07-29,Chennai,102.49,94.39
2021-07-29,Delhi,101.84,89.87
2021-07-29,Kolkata,102.08,93.02
2021-07-29,Mumbai,107.83,97.45
2021-07-28,Chennai,102.49,94.39
2021-07-28,Delhi,101.84,89.87
2021-07-28,Kolkata,102.08,93.02
2021-07-28,Mumbai,107.83,97.45
2021-07-27,Chennai,102.49,94.39
2021-07-27,Delhi,101.84,89.87
2021-07-27,Kolkata,102.08,93.02
2021-07-27,Mumbai,107.83,97.45
2021-07-26,Chennai,102.49,94.39
2021-07-26,Delhi,101.84,89.87
2021-07-26,Kolkata,102.08,93.02
2021-07-26,Mumbai,107.83,97.45
2021-07-25,Chennai,102.49,94.39
2021-07-25,Delhi,101.84,89.87
2021-07-25,Kolkata,102.08,93.02
2021-07-25,Mumbai,107.83,97.45
2021-07-24,Chennai,102.49,94.39
2021-07-24,Delhi,101.84,89.87
2021-07-24,Kolkata,102.08,93.02
2021-07-24,Mumbai,107.83,97.45
2021-07-23,Chennai,102.49,94.39
2021-07-23,Delhi,101.84,89.87
2021-07-23,Kolkata,102.08,93.02
2021-07-23,Mumbai,107.83,97.45
2021-07-22,Chennai,102.49,94.39
2021-07-22,Delhi,101.84,89.87
2021-07-22,Kolkata,102.08,93.02
2021-07-22,Mumbai,107.83,97.45
2021-07-21,Chennai,102.49,94.39
2021-07-21,Delhi,101.84,89.87
2021-07-21,Kolkata,102.08,93.02
2021-07-21,Mumbai,107.83,97.45
2021-07-19,Chennai,102.49,94.39
2021-07-19,Delhi,101.84,89.87
2021-07-19,Kolkata,102.08,93.02
2021-07-19,Mumbai,107.83,97.45
2021-07-18,Chennai,102.49,94.39
2021-07-18,Delhi,101.84,89.87
2021-07-18,Kolkata,102.08,93.02
2021-07-18,Mumbai,107.83,97.45
2021-07-17,Chennai,102.49,94.39
2021-07-17,Delhi,101.84,89.87
2021-07-17,Kolkata,102.08,93.02
2021-07-17,Mumbai,107.83,97.45
2021-07-16,Chennai,102.23,94.39
2021-07-16,Delhi,101.54,89.87
2021-07-16,Kolkata,101.74,93.02
2021-07-16,Mumbai,107.54,97.45
2021-07-15,Chennai,102.23,94.39
2021-07-15,Delhi,101.54,89.87
2021-07-15,Kolkata,101.74,93.02
2021-07-15,Mumbai,107.54,97.45
2021-07-14,Chennai,101.92,94.24
2021-07-14,Delhi,101.19,89.72
2021-07-14,Kolkata,101.35,92.81
2021-07-14,Mumbai,107.2,97.29
2021-07-13,Chennai,101.92,94.24
2021-07-13,Delhi,101.19,89.72
2021-07-13,Kolkata,101.35,92.81
2021-07-13,Mumbai,107.2,97.29
2021-07-12,Chennai,101.92,94.24
2021-07-12,Delhi,101.19,89.72
2021-07-12,Kolkata,101.35,92.81
2021-07-12,Mumbai,107.2,97.29
2021-07-11,Chennai,101.67,94.39
2021-07-11,Delhi,100.91,89.88
2021-07-11,Kolkata,101.01,92.97
2021-07-11,Mumbai,106.93,97.46
2021-07-10,Chennai,101.67,94.39
2021-07-10,Delhi,100.91,89.88
2021-07-10,Kolkata,101.01,92.97
2021-07-10,Mumbai,106.93,97.46
2021-07-09,Chennai,101.37,94.15
2021-07-09,Delhi,100.56,89.62
2021-07-09,Kolkata,100.62,92.65
2021-07-09,Mumbai,106.59,97.18
2021-07-08,Chennai,101.37,94.15
2021-07-08,Delhi,100.56,89.62
2021-07-08,Kolkata,100.62,92.65
2021-07-08,Mumbai,106.59,97.18
2021-07-07,Chennai,101.06,94.06
2021-07-07,Delhi,100.21,89.53
2021-07-07,Kolkata,100.23,92.5
2021-07-07,Mumbai,106.25,97.09
2021-07-06,Chennai,100.75,93.91
2021-07-06,Delhi,99.86,89.36
2021-07-06,Kolkata,99.84,92.27
2021-07-06,Mumbai,105.92,96.91
2021-07-05,Chennai,100.75,93.91
2021-07-05,Delhi,99.86,89.36
2021-07-05,Kolkata,99.84,92.27
2021-07-05,Mumbai,105.92,96.91
2021-07-04,Chennai,100.44,93.91
2021-07-04,Delhi,99.51,89.36
2021-07-04,Kolkata,99.45,92.27
2021-07-04,Mumbai,105.58,96.91
2021-07-03,Chennai,100.13,93.72
2021-07-03,Delhi,99.16,89.18
2021-07-03,Kolkata,99.04,92.03
2021-07-03,Mumbai,105.24,96.72
2021-07-02,Chennai,100.13,93.72
2021-07-02,Delhi,99.16,89.18
2021-07-02,Kolkata,99.04,92.03
2021-07-02,Mumbai,105.24,96.72
2021-07-01,Chennai,99.8,93.72
2021-07-01,Delhi,98.81,89.18
2021-07-01,Kolkata,98.64,92.03
2021-07-01,Mumbai,104.9,96.72
2021-06-30,Chennai,99.8,93.72
2021-06-30,Delhi,98.81,89.18
2021-06-30,Kolkata,98.64,92.03
2021-06-30,Mumbai,104.9,96.72
2021-06-29,Chennai,99.8,93.72
2021-06-29,Delhi,98.81,89.18
2021-06-29,Kolkata,98.64,92.03
2021-06-29,Mumbai,104.9,96.72
2021-06-28,Chennai,99.49,93.46
2021-06-28,Delhi,98.46,88.9
2021-06-28,Kolkata,98.3,91.75
2021-06-28,Mumbai,104.56,96.42
2021-06-27,Chennai,99.49,93.46
2021-06-27,Delhi,98.46,88.9
2021-06-27,Kolkata,98.3,91.75
2021-06-27,Mumbai,104.56,96.42
2021-06-26,Chennai,99.19,93.23
2021-06-26,Delhi,98.11,88.65
2021-06-26,Kolkata,97.97,91.5
2021-06-26,Mumbai,104.22,96.16
2021-06-25,Chennai,98.88,92.89
2021-06-25,Delhi,97.76,88.3
2021-06-25,Kolkata,97.63,91.15
2021-06-25,Mumbai,103.89,95.79
2021-06-24,Chennai,98.88,92.89
2021-06-24,Delhi,97.76,88.3
2021-06-24,Kolkata,97.63,91.15
2021-06-24,Mumbai,103.89,95.79
2021-06-23,Chennai,98.65,92.83
2021-06-23,Delhi,97.5,88.23
2021-06-23,Kolkata,97.38,91.08
2021-06-23,Mumbai,103.63,95.72
2021-06-22,Chennai,98.65,92.83
2021-06-22,Delhi,97.5,88.23
2021-06-22,Kolkata,97.38,91.08
2021-06-22,Mumbai,103.63,95.72
2021-06-21,Chennai,98.4,92.58
2021-06-21,Delhi,97.22,87.97
2021-06-21,Kolkata,97.12,90.82
2021-06-21,Mumbai,103.36,95.44
2021-06-20,Chennai,98.4,92.58
2021-06-20,Delhi,97.22,87.97
2021-06-20,Kolkata,97.12,90.82
2021-06-20,Mumbai,103.36,95.44
2021-06-19,Chennai,98.14,92.31
2021-06-19,Delhi,96.93,87.69
2021-06-19,Kolkata,96.84,90.54
2021-06-19,Mumbai,103.08,95.14
2021-06-18,Chennai,98.14,92.31
2021-06-18,Delhi,96.93,87.69
2021-06-18,Kolkata,96.84,90.54
2021-06-18,Mumbai,103.08,95.14
2021-06-17,Chennai,97.91,92.04
2021-06-17,Delhi,96.66,87.41
2021-06-17,Kolkata,96.58,90.25
2021-06-17,Mumbai,102.82,94.84
2021-06-16,Chennai,97.91,92.04
2021-06-16,Delhi,96.66,87.41
2021-06-16,Kolkata,96.58,90.25
2021-06-16,Mumbai,102.82,94.84
2021-06-15,Chennai,97.69,91.92
2021-06-15,Delhi,96.41,87.28
2021-06-15,Kolkata,96.34,90.12
2021-06-15,Mumbai,102.58,94.7
2021-06-14,Chennai,97.69,91.92
2021-06-14,Delhi,96.41,87.28
2021-06-14,Kolkata,96.34,90.12
2021-06-14,Mumbai,102.58,94.7
2021-06-13,Chennai,97.43,91.64
2021-06-13,Delhi,96.12,86.98
2021-06-13,Kolkata,96.06,89.83
2021-06-13,Mumbai,102.3,94.39
2021-06-12,Chennai,97.43,91.64
2021-06-12,Delhi,96.12,86.98
2021-06-12,Kolkata,96.06,89.83
2021-06-12,Mumbai,102.3,94.39
2021-06-11,Chennai,97.19,91.42
2021-06-11,Delhi,95.85,86.75
2021-06-11,Kolkata,95.8,89.6
2021-06-11,Mumbai,102.04,94.15
2021-06-10,Chennai,96.94,91.15
2021-06-10,Delhi,95.56,86.47
2021-06-10,Kolkata,95.52,89.32
2021-06-10,Mumbai,101.76,93.85
2021-06-09,Chennai,96.94,91.15
2021-06-09,Delhi,95.56,86.47
2021-06-09,Kolkata,95.52,89.32
2021-06-09,Mumbai,101.76,93.85
2021-06-08,Chennai,96.71,90.92
2021-06-08,Delhi,95.31,86.22
2021-06-08,Kolkata,95.28,89.07
2021-06-08,Mumbai,101.52,93.58
2021-06-07,Chennai,96.71,90.92
2021-06-07,Delhi,95.31,86.22
2021-06-07,Kolkata,95.28,89.07
2021-06-07,Mumbai,101.52,93.58
2021-06-06,Chennai,96.47,90.66
2021-06-06,Delhi,95.03,85.95
2021-06-06,Kolkata,95.02,88.8
2021-06-06,Mumbai,101.25,93.3
2021-06-05,Chennai,96.23,90.38
2021-06-05,Delhi,94.76,85.66
2021-06-05,Kolkata,94.76,88.51
2021-06-05,Mumbai,100.98,92.99
2021-06-04,Chennai,96.23,90.38
2021-06-04,Delhi,94.76,85.66
2021-06-04,Kolkata,94.76,88.51
2021-06-04,Mumbai,100.98,92.99
2021-06-03,Chennai,95.99,90.12
2021-06-03,Delhi,94.49,85.38
2021-06-03,Kolkata,94.5,88.23
2021-06-03,Mumbai,100.72,92.69
2021-06-02,Chennai,95.99,90.12
2021-06-02,Delhi,94.49,85.38
2021-06-02,Kolkata,94.5,88.23
2021-06-02,Mumbai,100.72,92.69
2021-06-01,Chennai,95.99,90.12
2021-06-01,Delhi,94.49,85.38
2021-06-01,Kolkata,94.5,88.23
2021-06-01,Mumbai,100.72,92.69
2021-05-31,Chennai,95.76,89.9
2021-05-31,Delhi,94.23,85.15
2021-05-31,Kolkata,94.25,88.0
2021-05-31,Mumbai,100.47,92.45
2021-05-30,Chennai,95.51,89.65
2021-05-30,Delhi,93.94,84.89
2021-05-30,Kolkata,93.97,87.74
2021-05-30,Mumbai,100.19,92.17
2021-05-29,Chennai,95.51,89.65
2021-05-29,Delhi,93.94,84.89
2021-05-29,Kolkata,93.97,87.74
2021-05-29,Mumbai,100.19,92.17
2021-05-28,Chennai,95.28,89.39
2021-05-28,Delhi,93.68,84.61
2021-05-28,Kolkata,93.72,87.46
2021-05-28,Mumbai,99.94,91.87
2021-05-27,Chennai,95.28,89.39
2021-05-27,Delhi,93.68,84.61
2021-05-27,Kolkata,93.72,87.46
2021-05-27,Mumbai,99.94,91.87
2021-05-26,Chennai,95.06,89.11
2021-05-26,Delhi,93.44,84.32
2021-05-26,Kolkata,93.49,87.16
2021-05-26,Mumbai,99.71,91.57
2021-05-25,Chennai,95.06,89.11
2021-05-25,Delhi,93.44,84.32
2021-05-25,Kolkata,93.49,87.16
2021-05-25,Mumbai,99.71,91.57
2021-05-24,Chennai,94.86,88.87
2021-05-24,Delhi,93.21,84.07
2021-05-24,Kolkata,93.27,86.91
2021-05-24,Mumbai,99.49,91.3
2021-05-23,Chennai,94.86,88.87
2021-05-23,Delhi,93.21,84.07
2021-05-23,Kolkata,93.27,86.91
2021-05-23,Mumbai,99.49,91.3
2021-05-22,Chennai,94.71,88.62
2021-05-22,Delhi,93.04,83.8
2021-05-22,Kolkata,93.11,86.64
2021-05-22,Mumbai,99.32,91.01
2021-05-21,Chennai,94.71,88.62
2021-05-21,Delhi,93.04,83.8
2021-05-21,Kolkata,93.11,86.64
2021-05-21,Mumbai,99.32,91.01
2021-05-20,Chennai,94.54,88.34
2021-05-20,Delhi,92.85,83.51
2021-05-20,Kolkata,92.92,86.35
2021-05-20,Mumbai,99.14,90.71
2021-05-19,Chennai,94.54,88.34
2021-05-19,Delhi,92.85,83.51
2021-05-19,Kolkata,92.92,86.35
2021-05-19,Mumbai,99.14,90.71
2021-05-18,Chennai,94.54,88.34
2021-05-18,Delhi,92.85,83.51
2021-05-18,Kolkata,92.92,86.35
2021-05-18,Mumbai,99.14,90.71
2021-05-17,Chennai,94.31,88.07
2021-05-17,Delhi,92.58,83.22
2021-05-17,Kolkata,92.67,86.06
2021-05-17,Mumbai,98.88,90.4
2021-05-16,Chennai,94.31,88.07
2021-05-16,Delhi,92.58,83.22
2021-05-16,Kolkata,92.67,86.06
2021-05-16,Mumbai,98.88,90.4
2021-05-15,Chennai,94.09,87.81
2021-05-15,Delhi,92.34,82.95
2021-05-15,Kolkata,92.44,85.79
2021-05-15,Mumbai,98.65,90.11
2021-05-14,Chennai,94.09,87.81
2021-05-14,Delhi,92.34,82.95
2021-05-14,Kolkata,92.44,85.79
2021-05-14,Mumbai,98.65,90.11
2021-05-13,Chennai,93.84,87.49
2021-05-13,Delhi,92.05,82.61
2021-05-13,Kolkata,92.16,85.45
2021-05-13,Mumbai,98.36,89.75
2021-05-12,Chennai,93.84,87.49
2021-05-12,Delhi,92.05,82.61
2021-05-12,Kolkata,92.16,85.45
2021-05-12,Mumbai,98.36,89.75
2021-05-11,Chennai,93.62,87.25
2021-05-11,Delhi,91.8,82.36
2021-05-11,Kolkata,91.92,85.2
2021-05-11,Mumbai,98.12,89.48
2021-05-10,Chennai,93.38,86.96
2021-05-10,Delhi,91.53,82.06
2021-05-10,Kolkata,91.66,84.9
2021-05-10,Mumbai,97.86,89.17
2021-05-09,Chennai,93.15,86.65
2021-05-09,Delhi,91.27,81.73
2021-05-09,Kolkata,91.41,84.57
2021-05-09,Mumbai,97.61,88.82
2021-05-08,Chennai,93.15,86.65
2021-05-08,Delhi,91.27,81.73
2021-05-08,Kolkata,91.41,84.57
2021-05-08,Mumbai,97.61,88.82
2021-05-07,Chennai,93.15,86.65
2021-05-07,Delhi,91.27,81.73
2021-05-07,Kolkata,91.41,84.57
2021-05-07,Mumbai,97.61,88.82
2021-05-06,Chennai,92.9,86.35
2021-05-06,Delhi,90.99,81.42
2021-05-06,Kolkata,91.14,84.26
2021-05-06,Mumbai,97.34,88.49
2021-05-05,Chennai,92.7,86.09
2021-05-05,Delhi,90.74,81.12
2021-05-05,Kolkata,90.92,83.98
2021-05-05,Mumbai,97.12,88.19
2021-05-04,Chennai,92.55,85.9
2021-05-04,Delhi,90.55,80.91
2021-05-04,Kolkata,90.76,83.78
2021-05-04,Mumbai,96.95,87.98
2021-05-03,Chennai,92.43,85.75
2021-05-03,Delhi,90.4,80.73
2021-05-03,Kolkata,90.62,83.61
2021-05-03,Mumbai,96.83,87.81
2021-05-02,Chennai,92.43,85.75
2021-05-02,Delhi,90.4,80.73
2021-05-02,Kolkata,90.62,83.61
2021-05-02,Mumbai,96.83,87.81
2021-05-01,Chennai,92.43,85.75
2021-05-01,Delhi,90.4,80.73
2021-05-01,Kolkata,90.62,83.61
2021-05-01,Mumbai,96.83,87.81
2021-04-30,Chennai,92.43,85.75
2021-04-30,Delhi,90.4,80.73
2021-04-30,Kolkata,90.62,83.61
2021-04-30,Mumbai,96.83,87.81
2021-04-29,Chennai,92.43,85.75
2021-04-29,Delhi,90.4,80.73
2021-04-29,Kolkata,90.62,83.61
2021-04-29,Mumbai,96.83,87.81
2021-04-28,Chennai,92.43,85.75
2021-04-28,Delhi,90.4,80.73
2021-04-28,Kolkata,90.62,83.61
2021-04-28,Mumbai,96.83,87.81
2021-04-27,Chennai,92.43,85.75
2021-04-27,Delhi,90.4,80.73
2021-04-27,Kolkata,90.62,83.61
2021-04-27,Mumbai,96.83,87.81
2021-04-26,Chennai,92.43,85.75
2021-04-26,Delhi,90.4,80.73
2021-04-26,Kolkata,90.62,83.61
2021-04-26,Mumbai,96.83,87.81
2021-04-25,Chennai,92.43,85.75
2021-04-25,Delhi,90.4,80.73
2021-04-25,Kolkata,90.62,83.61
2021-04-25,Mumbai,96.83,87.81
2021-04-24,Chennai,92.43,85.75
2021-04-24,Delhi,90.4,80.73
2021-04-24,Kolkata,90.62,83.61
2021-04-24,Mumbai,96.83,87.81
2021-04-23,Chennai,92.43,85.75
2021-04-23,Delhi,90.4,80.73
2021-04-23,Kolkata,90.62,83.61
2021-04-23,Mumbai,96.83,87.81
2021-04-21,Chennai,92.43,85.75
2021-04-21,Delhi,90.4,80.73
2021-04-21,Kolkata,90.62,83.61
2021-04-21,Mumbai,96.83,87.81
2021-04-20,Chennai,92.43,85.75
2021-04-20,Delhi,90.4,80.73
2021-04-20,Kolkata,90.62,83.61
2021-04-20,Mumbai,96.83,87.81
2021-04-19,Chennai,92.43,85.75
2021-04-19,Delhi,90.4,80.73
2021-04-19,Kolkata,90.62,83.61
2021-04-19,Mumbai,96.83,87.81
2021-04-18,Chennai,92.43,85.75
2021-04-18,Delhi,90.4,80.73
2021-04-18,Kolkata,90.62,83.61
2021-04-18,Mumbai,96.83,87.81
2021-04-17,Chennai,92.43,85.75
2021-04-17,Delhi,90.4,80.73
2021-04-17,Kolkata,90.62,83.61
2021-04-17,Mumbai,96.83,87.81
2021-04-16,Chennai,92.43,85.75
2021-04-16,Delhi,90.4,80.73
2021-04-16,Kolkata,90.62,83.61
2021-04-16,Mumbai,96.83,87.81
2021-04-15,Chennai,92.43,85.75
2021-04-15,Delhi,90.4,80.73
2021-04-15,Kolkata,90.62,83.61
2021-04-15,Mumbai,96.83,87.81
2021-04-14,Chennai,92.58,85.88
2021-04-14,Delhi,90.56,80.87
2021-04-14,Kolkata,90.77,83.75
2021-04-14,Mumbai,96.98,87.96
2021-04-13,Chennai,92.58,85.88
2021-04-13,Delhi,90.56,80.87
2021-04-13,Kolkata,90.77,83.75
2021-04-13,Mumbai,96.98,87.96
2021-04-12,Chennai,92.58,85.88
2021-04-12,Delhi,90.56,80.87
2021-04-12,Kolkata,90.77,83.75
2021-04-12,Mumbai,96.98,87.96
2021-04-11,Chennai,92.58,85.88
2021-04-11,Delhi,90.56,80.87
2021-04-11,Kolkata,90.77,83.75
2021-04-11,Mumbai,96.98,87.96
2021-04-10,Chennai,92.58,85.88
2021-04-10,Delhi,90.56,80.87
2021-04-10,Kolkata,90.77,83.75
2021-04-10,Mumbai,96.98,87.96
2021-04-09,Chennai,92.58,85.88
2021-04-09,Delhi,90.56,80.87
2021-04-09,Kolkata,90.77,83.75
2021-04-09,Mumbai,96.98,87.96
2021-04-08,Chennai,92.58,85.88
2021-04-08,Delhi,90.56,80.87
2021-04-08,Kolkata,90.77,83.75
2021-04-08,Mumbai,96.98,87.96
2021-04-07,Chennai,92.58,85.88
2021-04-07,Delhi,90.56,80.87
2021-04-07,Kolkata,90.77,83.75
2021-04-07,Mumbai,96.98,87.96
2021-04-06,Chennai,92.58,85.88
2021-04-06,Delhi,90.56,80.87
2021-04-06,Kolkata,90.77,83.75
2021-04-06,Mumbai,96.98,87.96
2021-04-05,Chennai,92.58,85.88
2021-04-05,Delhi,90.56,80.87
2021-04-05,Kolkata,90.77,83.75
2021-04-05,Mumbai,96.98,87.96
2021-04-04,Chennai,92.58,85.88
2021-04-04,Delhi,90.56,80.87
2021-04-04,Kolkata,90.77,83.75
2021-04-04,Mumbai,96.98,87.96
2021-04-03,Chennai,92.58,85.88
2021-04-03,Delhi,90.56,80.87
2021-04-03,Kolkata,90.77,83.75
2021-04-03,Mumbai,96.98,87.96
2021-04-02,Chennai,92.58,85.88
2021-04-02,Delhi,90.56,80.87
2021-04-02,Kolkata,90.77,83.75
2021-04-02,Mumbai,96.98,87.96
2021-04-01,Chennai,92.58,85.88
2021-04-01,Delhi,90.56,80.87
2021-04-01,Kolkata,90.77,83.75
2021-04-01,Mumbai,96.98,87.96
2021-03-31,Chennai,92.58,85.88
2021-03-31,Delhi,90.56,80.87
2021-03-31,Kolkata,90.77,83.75
2021-03-31,Mumbai,96.98,87.96
2021-03-30,Chennai,92.58,85.88
2021-03-30,Delhi,90.56,80.87
2021-03-30,Kolkata,90.77,83.75
2021-03-30,Mumbai,96.98,87.96
2021-03-29,Chennai,92.77,86.1
2021-03-29,Delhi,90.78,81.1
2021-03-29,Kolkata,90.98,83.98
2021-03-29,Mumbai,97.19,88.2
2021-03-28,Chennai,92.77,86.1
2021-03-28,Delhi,90.78,81.1
2021-03-28,Kolkata,90.98,83.98
2021-03-28,Mumbai,97.19,88.2
2021-03-27,Chennai,92.77,86.1
2021-03-27,Delhi,90.78,81.1
2021-03-27,Kolkata,90.98,83.98
2021-03-27,Mumbai,97.19,88.2
2021-03-26,Chennai,92.77,86.1
2021-03-26,Delhi,90.78,81.1
2021-03-26,Kolkata,90.98,83.98
2021-03-26,Mumbai,97.19,88.2
2021-03-25,Chennai,92.77,86.1
2021-03-25,Delhi,90.78,81.1
2021-03-25,Kolkata,90.98,83.98
2021-03-25,Mumbai,97.19,88.2
2021-03-24,Chennai,92.95,86.29
2021-03-24,Delhi,90.99,81.3
2021-03-24,Kolkata,91.18,84.18
2021-03-24,Mumbai,97.4,88.42
2021-03-23,Chennai,93.11,86.45
2021-03-23,Delhi,91.17,81.47
2021-03-23,Kolkata,91.35,84.35
2021-03-23,Mumbai,97.57,88.6
2021-03-22,Chennai,93.11,86.45
2021-03-22,Delhi,91.17,81.47
2021-03-22,Kolkata,91.35,84.35
2021-03-22,Mumbai,97.57,88.6
2021-03-21,Chennai,93.11,86.45
2021-03-21,Delhi,91.17,81.47
2021-03-21,Kolkata,91.35,84.35
2021-03-21,Mumbai,97.57,88.6
2021-03-20,Chennai,93.11,86.45
2021-03-20,Delhi,91.17,81.47
2021-03-20,Kolkata,91.35,84.35
2021-03-20,Mumbai,97.57,88.6
2021-03-19,Chennai,93.11,86.45
2021-03-19,Delhi,91.17,81.47
2021-03-19,Kolkata,91.35,84.35
2021-03-19,Mumbai,97.57,88.6
2021-03-18,Chennai,93.11,86.45
2021-03-18,Delhi,91.17,81.47
2021-03-18,Kolkata,91.35,84.35
2021-03-18,Mumbai,97.57,88.6
2021-03-17,Chennai,93.11,86.45
2021-03-17,Delhi,91.17,81.47
2021-03-17,Kolkata,91.35,84.35
2021-03-17,Mumbai,97.57,88.6
2021-03-16,Chennai,93.11,86.45
2021-03-16,Delhi,91.17,81.47
2021-03-16,Kolkata,91.35,84.35
2021-03-16,Mumbai,97.57,88.6
2021-03-15,Chennai,93.11,86.45
2021-03-15,Delhi,91.17,81.47
2021-03-15,Kolkata,91.35,84.35
2021-03-15,Mumbai,97.57,88.6
2021-03-14,Chennai,93.11,86.45
2021-03-14,Delhi,91.17,81.47
2021-03-14,Kolkata,91.35,84.35
2021-03-14,Mumbai,97.57,88.6
2021-03-13,Chennai,93.11,86.45
2021-03-13,Delhi,91.17,81.47
2021-03-13,Kolkata,91.35,84.35
2021-03-13,Mumbai,97.57,88.6
2021-03-12,Chennai,93.11,86.45
2021-03-12,Delhi,91.17,81.47
2021-03-12,Kolkata,91.35,84.35
2021-03-12,Mumbai,97.57,88.6
2021-03-11,Chennai,93.11,86.45
2021-03-11,Delhi,91.17,81.47
2021-03-11,Kolkata,91.35,84.35
2021-03-11,Mumbai,97.57,88.6
2021-03-10,Chennai,93.11,86.45
2021-03-10,Delhi,91.17,81.47
2021-03-10,Kolkata,91.35,84.35
2021-03-10,Mumbai,97.57,88.6
2021-03-09,Chennai,93.11,86.45
2021-03-09,Delhi,91.17,81.47
2021-03-09,Kolkata,91.35,84.35
2021-03-09,Mumbai,97.57,88.6
2021-03-08,Chennai,93.11,86.45
2021-03-08,Delhi,91.17,81.47
2021-03-08,Kolkata,91.35,84.35
2021-03-08,Mumbai,97.57,88.6
2021-03-07,Chennai,93.11,86.45
2021-03-07,Delhi,91.17,81.47
2021-03-07,Kolkata,91.35,84.35
2021-03-07,Mumbai,97.57,88.6
2021-03-06,Chennai,93.11,86.45
2021-03-06,Delhi,91.17,81.47
2021-03-06,Kolkata,91.35,84.35
2021-03-06,Mumbai,97.57,88.6
2021-03-05,Chennai,93.11,86.45
2021-03-05,Delhi,91.17,81.47
2021-03-05,Kolkata,91.35,84.35
2021-03-05,Mumbai,97.57,88.6
2021-03-04,Chennai,93.11,86.45
2021-03-04,Delhi,91.17,81.47
2021-03-04,Kolkata,91.35,84.35
2021-03-04,Mumbai,97.57,88.6
2021-03-03,Chennai,93.11,86.45
2021-03-03,Delhi,91.17,81.47
2021-03-03,Kolkata,91.35,84.35
2021-03-03,Mumbai,97.57,88.6
2021-03-02,Chennai,93.11,86.45
2021-03-02,Delhi,91.17,81.47
2021-03-02,Kolkata,91.35,84.35
2021-03-02,Mumbai,97.57,88.6
2021-03-01,Chennai,93.11,86.45
2021-03-01,Delhi,91.17,81.47
2021-03-01,Kolkata,91.35,84.35
2021-03-01,Mumbai,97.57,88.6
2021-02-28,Chennai,93.11,86.45
2021-02-28,Delhi,91.17,81.47
2021-02-28,Kolkata,91.35,84.35
2021-02-28,Mumbai,97.57,88.6
2021-02-27,Chennai,93.11,86.45
2021-02-27,Delhi,91.17,81.47
2021-02-27,Kolkata,91.35,84.35
2021-02-27,Mumbai,97.57,88.6
2021-02-26,Chennai,92.9,86.31
2021-02-26,Delhi,90.93,81.32
